Professor_ID,Professor_Name,University,Department,Quality,Difficulty,Emotion,Class_Name,Comment,Thumbs_Up,Thumbs_Down,Review_Date
11933,Tony Durst,University of Ottawa,Science department,1,5,AWFUL,CHM2520,"No other words than AWFUL! Lost, late to class, can't use a computer, therefore takes 40 minutes, out of 80 minutes of class to TRY to make the projector work! Has been retired previously, and should REALLY retire! He gives the lectures on material that will be on the exam, AFTER the exam. We didn't see half of the material we were suppose to, but",0,0,"Dec 23rd, 2009"
11933,Tony Durst,University of Ottawa,Science department,5,1,AWESOME,CHM2120,"Dr. Durst is one of the best professors I have had in university so far. I have absolutely no idea why people from past years found him so hard. Organic chemistry II is probably the easiest course I have taken so far. Don't memorize mechanisms! Think beyond the box and you will do awesome! (if you can't, well, you are pretty much screwed... )",0,0,"Dec 15th, 2009"
11933,Tony Durst,University of Ottawa,Science department,5,2,AWESOME,CHM2120,"awesome prof, very sweet, helpful and cute. don't know why some ppl diss him, he's a really nice guy and wants everyone to do well by making orgo easy and fun. will go out of his way to help you succeed.",0,0,"Dec 8th, 2009"
11933,Tony Durst,University of Ottawa,Science department,4.5,2,AWESOME,CHM2120,"He's really good, can be a tad redundant at times but he really teaches the class well. I love his anectodes!",0,0,"Dec 7th, 2009"
11933,Tony Durst,University of Ottawa,Science department,5,1,AWESOME,CHM3122,Spec was one of my easiest and most fun class. This guy will dumb it down so much that you are really wondering whether this is an actual university course and his work exercise book is the best help ever and he will tell you do all of them if you want to get a good grade. The grades are proportional to the amount of time you put in the subject.,0,0,"Sep 2nd, 2008"
11933,Tony Durst,University of Ottawa,Science department,1,3,AWFUL,CHM2120,No Comments,0,0,"Feb 1st, 2008"
11933,Tony Durst,University of Ottawa,Science department,2,5,AWFUL,CHM2120,"Dr. Durst is a professor with a clear understanding of organic chemistry and even better clearer intentions for students: He wants you to do well. that being said, he respects intelligence and aims to challenge individuals taking his courses. Due to this, his midterms and final could be challenging but like anything else fair if you've put ineffort",0,0,"Jan 9th, 2008"
11933,Tony Durst,University of Ottawa,Science department,2.5,1,AWFUL,CHM3122,Explains things over and over. Class is boring but relativly easy.,0,0,"Dec 9th, 2007"
11933,Tony Durst,University of Ottawa,Science department,3,4,AVERAGE,CHMSECT,No Comments,0,0,"Oct 30th, 2007"
11933,Tony Durst,University of Ottawa,Science department,3.5,2,AVERAGE,CHM3122,very unorganized but he is still acceptable as a prof,0,0,"Jan 12th, 2007"
11933,Tony Durst,University of Ottawa,Science department,3,3,AVERAGE,CHM2120,not bad,0,0,"Jan 3rd, 2007"
11933,Tony Durst,University of Ottawa,Science department,3,3,AVERAGE,CHM2120,"somewhat understanding, given that you catch him in the right mood..or shall i say ""in a moment of passion""...tests are successful if you study and do the required work, most importantly, go to class!",0,0,"Jan 16th, 2006"
11933,Tony Durst,University of Ottawa,Science department,4,3,AWESOME,CHM2120,Such a nice professor and has an easiness about him. The tests are hard and questions are usually tricky but you end up getting a lot out of the course.,0,0,"Jan 5th, 2006"
11933,Tony Durst,University of Ottawa,Science department,4,4,AWESOME,CHM2120,"Good person overall, teaching methods are hard and exams are ridiculous! Good luck passing this one",0,0,"Jan 3rd, 2006"
11933,Tony Durst,University of Ottawa,Science department,3,5,AVERAGE,ORGANIC2,"This guy looks nice sounds nice, but watever he teaches in class he wont put it on midterms or exams. He teaches very well, but he screws u on the midterms and exams with stuff youve never seen or the worstexceptns He always tries to get you with exceptions and he has the hardest exam ever. I think, when he sees us do bad it makes him feel good.",0,0,"Jan 1st, 2006"
11933,Tony Durst,University of Ottawa,Science department,5,2,AWESOME,CHM2120,dr. durst is very knowledgeble in the 'way of the organic chemistry' and he's bound to be pissed if you don't know how to do an SN2 reaction when you're in 2nd year.. multiple choice exam from gamborrota? the molecules don't flash ABC versions of the product at you when you react them. so having multiple choice exams in organic is retarded..,0,0,"Dec 24th, 2005"
11933,Tony Durst,University of Ottawa,Science department,3,3,AVERAGE,CHM2120,"very easy to fall behind, yet a very easy course if you just get your act together (unlike me). and yes, DGD's are mindblowingly helpful !!",0,0,"Dec 20th, 2005"
11933,Tony Durst,University of Ottawa,Science department,4.5,4,AWESOME,CHM2120,"Durst is an amazing person not only as a prof but just as an interesting guy who has had an amazing life! He the best and most knowledgable organic chem prof I have ever had and probably the best I ever will have. Pure genious, and one of the nicest people I have ever met. Yeah the class is hard but this guy makes it interesting!",0,0,"Dec 12th, 2005"
11933,Tony Durst,University of Ottawa,Science department,1,5,AWFUL,CHM2120,"Nice guy teaching a BRUTAL course. If you enter the course with limited organic chem knowledge, good luck! You'll need it. Hard tests, and in his lectures he's kind of all over the place. The best adivce I could offer is to never fall behind in his course, study hard, and seek help if needed! He has awesome TA's, however, don't miss the DGD's.",0,0,"Dec 10th, 2005"
11933,Tony Durst,University of Ottawa,Science department,4,3,AWESOME,CHM2120,"Such a sweet guy - I'm sure the ""bad"" reviews were written by disgruntled people. The tests are slightly harder than you would expect but if you put in the effort, you'll do well. Not to mention, he's hilarious!",0,0,"Dec 10th, 2005"
11933,Tony Durst,University of Ottawa,Science department,4.5,2,AWESOME,CHEM2120,BEST PROF EVER!!i dont know why all these ppl are complaining about him...do his assignments...understand them....and U GET AT LEAST a B+... Im guessing all U ppl had ARNOLD..aha multiple choice midterms in organic..what was she thinking?..u all should be talking s**t about arnold and not blaming ur lack of knowledge on DURST..he's a very good prof,0,0,"Nov 22nd, 2005"
11933,Tony Durst,University of Ottawa,Science department,3,3,AVERAGE,2120,sexy ****,0,0,"Oct 11th, 2005"
11933,Tony Durst,University of Ottawa,Science department,1,4,AWFUL,CHM2120,"Wow, I'm not going to say "" Please don't take offence to this "" because I really hope that he does, and consequently also does something to change the course. Durst was by far the biggest insensitive, condesending, heartless and unthourough excuse for a human being I have ever in my 19 years of existance. He made me HATE chemistry. Congrats Sir.",0,0,"Jun 7th, 2005"
11933,Tony Durst,University of Ottawa,Science department,1.5,5,AWFUL,CHM2126,"Organic II was brutal, Tony, no offence, but you should retire and let Pam Arnold take over!",0,0,"Apr 25th, 2005"
11933,Tony Durst,University of Ottawa,Science department,1.5,4,AWFUL,CHM2126,"He is an experienced old prof, but he is rude and thinks that people who didnt understand are garbage , I didnt like the way he is and he thinks he is the god of Chemistry!",0,0,"Jan 27th, 2005"
11933,Tony Durst,University of Ottawa,Science department,5,2,AWESOME,CHM2120,he is ok. knows his stuff well.,0,0,"Jan 22nd, 2005"
11933,Tony Durst,University of Ottawa,Science department,1.5,5,AWFUL,CHM2120,"I did not like him at all. I found that he went too fast when he was teaching, and expected everyone to be able to follow him. If there were people who didn't understand, too bad. Then, when there were people who did badly on midterms, he would make fun of them in class. Really not appropriate.",0,0,"Dec 19th, 2004"
11933,Tony Durst,University of Ottawa,Science department,5,2,AWESOME,CHM2120,I just love him! Almost best prof I ever had!,0,0,"Dec 18th, 2004"
11933,Tony Durst,University of Ottawa,Science department,1,5,AWFUL,CHM2120,"Very hard course. Expects us to know everything from b4. treats struggling students horribly. Horrible notes,doesnt give entire mechs, draws arrows in notes going everywhere but expects us to draw it pointing exactly on tests...(i can go on 4ever about this guy,only 300chars limit)... good luck man!",0,0,"Dec 17th, 2004"
11933,Tony Durst,University of Ottawa,Science department,4,3,AWESOME,CHM2120,"Prof Durst knows his stuff very well... a bit too well I guess, because he goes very fast during the lecture notes. You either listen to him and not write any notes so that you can understand what he's saying or you copy down the notes and understand later. There is always a compromise to be made",0,0,"Dec 16th, 2004"
11933,Tony Durst,University of Ottawa,Science department,1.5,5,AWFUL,CHM2120,who knows where the arrows go? I sure don't. Maybe he could have explained his short forms before the end of the semester. Too sincerly sarcastic.,0,0,"Dec 5th, 2004"
11933,Tony Durst,University of Ottawa,Science department,1.5,5,AWFUL,CHM2120,"Well... He can be blunt and a jerk at times. He doesn't show all the mechanisms for the reactions and assumes everyone is on the same page... For this reason, he goes through the material way too fast I have over 120 pages of double sided notes for that class (the most I've ever had!!!)",0,0,"Dec 5th, 2004"
11933,Tony Durst,University of Ottawa,Science department,1,5,AWFUL,CHM,No Comments,0,0,"Dec 2nd, 2004"
11933,Tony Durst,University of Ottawa,Science department,4.5,4,AWESOME,CHM2120,"lets face it organic cehm is a PAIN! but prof. durst is the sweetest prof i ever had! he really cares about his students, comes to EVERY lab, and is very knowledgeable about organic chemistry... he is awesome and made the subject so much more bearable!",0,0,"Nov 20th, 2004"
11933,Tony Durst,University of Ottawa,Science department,1,5,AWFUL,CHM,he looks like elmer fud.,0,0,"Nov 17th, 2004"
11933,Tony Durst,University of Ottawa,Science department,4.5,4,AWESOME,CHM2120,A great professor who knows exactly what he is talking about. He marks all his tests himself and tries to give as many marks as possible. e made me love organic chemistry!!!,0,0,"Nov 7th, 2004"
11933,Tony Durst,University of Ottawa,Science department,1.5,5,AWFUL,CHM2120,"Too monotone, goes WAY too fast",0,0,"Nov 1st, 2004"
11933,Tony Durst,University of Ottawa,Science department,4.5,3,AWESOME,CHM2120,"Yes, he does need to control his anger sometimes, but is (usually) an eminently logical and reasonable man. His tests are fair and he teaches effectively. He is always available to talk to and comes to every lab. A great prof!",0,0,"Oct 31st, 2004"
11933,Tony Durst,University of Ottawa,Science department,2,4,AWFUL,CHM2120,"Really knows his stuff. However, he's the most IMPATIENT prof. Tests are very tricky! Needs to control his anger problem!",0,0,"Aug 18th, 2004"
11933,Tony Durst,University of Ottawa,Science department,5,4,AWESOME,CHM2120,very good professor,0,0,"Jun 21st, 2004"
11933,Tony Durst,University of Ottawa,Science department,5,2,AWESOME,CHM2120,best prof i had at the university. He cares and shows respect for students. you will learn a lot in his class,0,0,"Apr 27th, 2004"
11933,Tony Durst,University of Ottawa,Science department,4.5,4,AWESOME,CHM212026,"Durst's classes are interesting. His stories about REAL life things make the class more enjoyable, and he really does want his students to succeed. I have no complaints.",0,0,"Nov 25th, 2003"
11933,Tony Durst,University of Ottawa,Science department,4.5,3,AWESOME,CHM2120,"He really cares about students, has tests that test student's understanding, can be emotional sometimes, but he's human, very knowledgeable in Chemistry. You will learn from him.",0,0,"Nov 21st, 2003"
11933,Tony Durst,University of Ottawa,Science department,5,3,AWESOME,CHM2120,"top notch chem prof. great lecturer, and extremely nice person. he *actually cares*",0,0,"Nov 6th, 2003"
11933,Tony Durst,University of Ottawa,Science department,4,3,AWESOME,CHM2120,"Tries sincerely to the best of his ability to explain concepts in lectures. HARD midterms, helpful assignments. ASSUMES everyone remembers every small detail relating to ORGANIC CHEM I",0,0,"Oct 15th, 2003"
